LineId,Process,Content,EventId,EventTemplate,ParameterList,Timestamp
444,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:17
445,dnsmasq[3468],reply vpn.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:17
446,dnsmasq[3468],query[A] vpn.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:17
447,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:17
448,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:17
449,dnsmasq[3468],reply vpn.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:17
450,dnsmasq[3468],query[AAAA] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:17
451,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:17
452,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:17
453,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:17
454,dnsmasq[3468],query[A] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:17
455,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:17
456,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:17
457,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:17
458,dnsmasq[3468],query[PTR] 174.131.19.172.in-addr.arpa from 172.19.130.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['174.131.19.172', '172.19.130.4']",2022/01/24 03:57:17
459,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:17
460,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:17
461,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:17
462,dnsmasq[3468],reply 172.19.131.174 is vpn.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.smith.russellmitchell.com']",2022/01/24 03:57:17
463,dnsmasq[3468],reply 172.19.131.174 is vpn.dmz.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.dmz.smith.russellmitchell.com']",2022/01/24 03:57:17
464,dnsmasq[3468],query[AAAA] vpn.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:17
465,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:17
466,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:17
467,dnsmasq[3468],reply vpn.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:17
468,dnsmasq[3468],query[A] vpn.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:17
469,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:17
470,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:17
471,dnsmasq[3468],reply vpn.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:17
472,dnsmasq[3468],query[AAAA] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:17
473,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:17
474,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:17
475,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:17
476,dnsmasq[3468],query[A] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:17
477,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:17
478,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:17
479,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:17
480,dnsmasq[3468],query[A] intranet.smith.russellmitchell.com from 172.19.131.174,40f8343b,query[A] <*> from <*>,"['intranet.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:26
481,dnsmasq[3468],forwarded intranet.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['intranet.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:26
482,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:26
483,dnsmasq[3468],reply intranet.smith.russellmitchell.com is 10.143.2.4,a1c209ec,reply <*> is <*>,"['intranet.smith.russellmitchell.com', '10.143.2.4']",2022/01/24 03:57:26
484,dnsmasq[3468],query[AAAA] intranet.smith.russellmitchell.com from 172.19.131.174,1c20f0f3,query[AAAA] <*> from <*>,"['intranet.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:26
485,dnsmasq[3468],forwarded intranet.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['intranet.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:26
486,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:26
487,dnsmasq[3468],reply intranet.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['intranet.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:26
488,dnsmasq[3468],query[A] 3x6-.445-.iDR71XK9F1R57vvzg*G1WIHCsK4qYyakpm-.CiAiKnPaeQkj51dgDqkTj9oRUL/wSaZ/wJ-.FoLGTZWAp7yB1twcb3LSOi09P8HMZ29V7b-.l8F4XwZN2jZ54JokPqjc5jgZLMU56rRFsF-.payroll_2019.xlsx.email-19.kennedy-mendoza.info from 10.143.0.103,40f8343b,query[A] <*> from <*>,"['3x6-.445-.iDR71XK9F1R57vvzg*G1WIHCsK4qYyakpm-.CiAiKnPaeQkj51dgDqkTj9oRUL/wSaZ/wJ-.FoLGTZWAp7yB1twcb3LSOi09P8HMZ29V7b-.l8F4XwZN2jZ54JokPqjc5jgZLMU56rRFsF-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '10.143.0.103']",2022/01/24 03:57:28
489,dnsmasq[3468],forwarded 3x6-.445-.iDR71XK9F1R57vvzg*G1WIHCsK4qYyakpm-.CiAiKnPaeQkj51dgDqkTj9oRUL/wSaZ/wJ-.FoLGTZWAp7yB1twcb3LSOi09P8HMZ29V7b-.l8F4XwZN2jZ54JokPqjc5jgZLMU56rRFsF-.payroll_2019.xlsx.email-19.kennedy-mendoza.info to 192.168.231.254,bef4b736,forwarded <*> to <*>,"['3x6-.445-.iDR71XK9F1R57vvzg*G1WIHCsK4qYyakpm-.CiAiKnPaeQkj51dgDqkTj9oRUL/wSaZ/wJ-.FoLGTZWAp7yB1twcb3LSOi09P8HMZ29V7b-.l8F4XwZN2jZ54JokPqjc5jgZLMU56rRFsF-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '192.168.231.254']",2022/01/24 03:57:28
490,dnsmasq[3468],reply 3x6-.445-.iDR71XK9F1R57vvzg*G1WIHCsK4qYyakpm-.CiAiKnPaeQkj51dgDqkTj9oRUL/wSaZ/wJ-.FoLGTZWAp7yB1twcb3LSOi09P8HMZ29V7b-.l8F4XwZN2jZ54JokPqjc5jgZLMU56rRFsF-.payroll_2019.xlsx.email-19.kennedy-mendoza.info is 195.128.194.168,a1c209ec,reply <*> is <*>,"['3x6-.445-.iDR71XK9F1R57vvzg*G1WIHCsK4qYyakpm-.CiAiKnPaeQkj51dgDqkTj9oRUL/wSaZ/wJ-.FoLGTZWAp7yB1twcb3LSOi09P8HMZ29V7b-.l8F4XwZN2jZ54JokPqjc5jgZLMU56rRFsF-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '195.128.194.168']",2022/01/24 03:57:28
491,dnsmasq[3468],query[A] 3x6-.446-.pcgtHxji2L4DJ1a2Skoe45sKSRaAx5SXc7-.UHzUNOkb6ZnT6pCYBx*S0vUOuoSewVx6y2-.N8k*mL4UxvZe*Waah2eWOaS*k4LsO2DbOP-.ZwOAZo106d/xHVkl7fAT94IncgkcVbo7ik-.payroll_2019.xlsx.email-19.kennedy-mendoza.info from 10.143.0.103,40f8343b,query[A] <*> from <*>,"['3x6-.446-.pcgtHxji2L4DJ1a2Skoe45sKSRaAx5SXc7-.UHzUNOkb6ZnT6pCYBx*S0vUOuoSewVx6y2-.N8k*mL4UxvZe*Waah2eWOaS*k4LsO2DbOP-.ZwOAZo106d/xHVkl7fAT94IncgkcVbo7ik-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '10.143.0.103']",2022/01/24 03:57:45
492,dnsmasq[3468],forwarded 3x6-.446-.pcgtHxji2L4DJ1a2Skoe45sKSRaAx5SXc7-.UHzUNOkb6ZnT6pCYBx*S0vUOuoSewVx6y2-.N8k*mL4UxvZe*Waah2eWOaS*k4LsO2DbOP-.ZwOAZo106d/xHVkl7fAT94IncgkcVbo7ik-.payroll_2019.xlsx.email-19.kennedy-mendoza.info to 192.168.231.254,bef4b736,forwarded <*> to <*>,"['3x6-.446-.pcgtHxji2L4DJ1a2Skoe45sKSRaAx5SXc7-.UHzUNOkb6ZnT6pCYBx*S0vUOuoSewVx6y2-.N8k*mL4UxvZe*Waah2eWOaS*k4LsO2DbOP-.ZwOAZo106d/xHVkl7fAT94IncgkcVbo7ik-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '192.168.231.254']",2022/01/24 03:57:45
493,dnsmasq[3468],reply 3x6-.446-.pcgtHxji2L4DJ1a2Skoe45sKSRaAx5SXc7-.UHzUNOkb6ZnT6pCYBx*S0vUOuoSewVx6y2-.N8k*mL4UxvZe*Waah2eWOaS*k4LsO2DbOP-.ZwOAZo106d/xHVkl7fAT94IncgkcVbo7ik-.payroll_2019.xlsx.email-19.kennedy-mendoza.info is 195.128.194.168,a1c209ec,reply <*> is <*>,"['3x6-.446-.pcgtHxji2L4DJ1a2Skoe45sKSRaAx5SXc7-.UHzUNOkb6ZnT6pCYBx*S0vUOuoSewVx6y2-.N8k*mL4UxvZe*Waah2eWOaS*k4LsO2DbOP-.ZwOAZo106d/xHVkl7fAT94IncgkcVbo7ik-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '195.128.194.168']",2022/01/24 03:57:45
494,dnsmasq[3468],query[AAAA] data.wpscan.org from 172.19.131.174,1c20f0f3,query[AAAA] <*> from <*>,"['data.wpscan.org', '172.19.131.174']",2022/01/24 03:57:49
495,dnsmasq[3468],forwarded data.wpscan.org to 192.168.231.254,bef4b736,forwarded <*> to <*>,"['data.wpscan.org', '192.168.231.254']",2022/01/24 03:57:49
496,dnsmasq[3468],query[A] data.wpscan.org from 172.19.131.174,40f8343b,query[A] <*> from <*>,"['data.wpscan.org', '172.19.131.174']",2022/01/24 03:57:49
497,dnsmasq[3468],forwarded data.wpscan.org to 192.168.231.254,bef4b736,forwarded <*> to <*>,"['data.wpscan.org', '192.168.231.254']",2022/01/24 03:57:49
498,dnsmasq[3468],reply data.wpscan.org is 104.21.63.114,a1c209ec,reply <*> is <*>,"['data.wpscan.org', '104.21.63.114']",2022/01/24 03:57:49
499,dnsmasq[3468],reply data.wpscan.org is 172.67.145.113,a1c209ec,reply <*> is <*>,"['data.wpscan.org', '172.67.145.113']",2022/01/24 03:57:49
500,dnsmasq[3468],reply data.wpscan.org is 2606:4700:3037::6815:3f72,a1c209ec,reply <*> is <*>,"['data.wpscan.org', '2606:4700:3037::6815:3f72']",2022/01/24 03:57:49
501,dnsmasq[3468],reply data.wpscan.org is 2606:4700:3030::ac43:9171,a1c209ec,reply <*> is <*>,"['data.wpscan.org', '2606:4700:3030::ac43:9171']",2022/01/24 03:57:49
502,dnsmasq[3468],query[A] 3x6-.447-.J7i7*5L14GBvcbCJTjiP9mbCgLI4np7fwo-.7GB4fyW/EQaUuSqLNqPDM9hKsRz8G8j1W0-.lxaqIubjb/jXDTz1xm1XWDO6HvZP7LFMzv-.BCF4*cF7TrhGKPR3DfOFgVi3x9AMGOSRDs-.payroll_2019.xlsx.email-19.kennedy-mendoza.info from 10.143.0.103,40f8343b,query[A] <*> from <*>,"['3x6-.447-.J7i7*5L14GBvcbCJTjiP9mbCgLI4np7fwo-.7GB4fyW/EQaUuSqLNqPDM9hKsRz8G8j1W0-.lxaqIubjb/jXDTz1xm1XWDO6HvZP7LFMzv-.BCF4*cF7TrhGKPR3DfOFgVi3x9AMGOSRDs-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '10.143.0.103']",2022/01/24 03:58:06
503,dnsmasq[3468],forwarded 3x6-.447-.J7i7*5L14GBvcbCJTjiP9mbCgLI4np7fwo-.7GB4fyW/EQaUuSqLNqPDM9hKsRz8G8j1W0-.lxaqIubjb/jXDTz1xm1XWDO6HvZP7LFMzv-.BCF4*cF7TrhGKPR3DfOFgVi3x9AMGOSRDs-.payroll_2019.xlsx.email-19.kennedy-mendoza.info to 192.168.231.254,bef4b736,forwarded <*> to <*>,"['3x6-.447-.J7i7*5L14GBvcbCJTjiP9mbCgLI4np7fwo-.7GB4fyW/EQaUuSqLNqPDM9hKsRz8G8j1W0-.lxaqIubjb/jXDTz1xm1XWDO6HvZP7LFMzv-.BCF4*cF7TrhGKPR3DfOFgVi3x9AMGOSRDs-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '192.168.231.254']",2022/01/24 03:58:06
504,dnsmasq[3468],reply 3x6-.447-.J7i7*5L14GBvcbCJTjiP9mbCgLI4np7fwo-.7GB4fyW/EQaUuSqLNqPDM9hKsRz8G8j1W0-.lxaqIubjb/jXDTz1xm1XWDO6HvZP7LFMzv-.BCF4*cF7TrhGKPR3DfOFgVi3x9AMGOSRDs-.payroll_2019.xlsx.email-19.kennedy-mendoza.info is 195.128.194.168,a1c209ec,reply <*> is <*>,"['3x6-.447-.J7i7*5L14GBvcbCJTjiP9mbCgLI4np7fwo-.7GB4fyW/EQaUuSqLNqPDM9hKsRz8G8j1W0-.lxaqIubjb/jXDTz1xm1XWDO6HvZP7LFMzv-.BCF4*cF7TrhGKPR3DfOFgVi3x9AMGOSRDs-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '195.128.194.168']",2022/01/24 03:58:06
505,dnsmasq[3468],query[A] 3x6-.448-.vyxiZ3eQ2ehTQYrtLV195JUjkNmscGQW3E-.W/Ci4zHYqzEc/W3M8sBVSVYUDJEhqW6tSY-.USPjDRFrdjrSzZE1luj*wzHZd*Ih9RuQh3-.7Yeu6eb41YYa2QXJ32d1xHNlfirx6BziS4-.payroll_2019.xlsx.email-19.kennedy-mendoza.info from 10.143.0.103,40f8343b,query[A] <*> from <*>,"['3x6-.448-.vyxiZ3eQ2ehTQYrtLV195JUjkNmscGQW3E-.W/Ci4zHYqzEc/W3M8sBVSVYUDJEhqW6tSY-.USPjDRFrdjrSzZE1luj*wzHZd*Ih9RuQh3-.7Yeu6eb41YYa2QXJ32d1xHNlfirx6BziS4-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '10.143.0.103']",2022/01/24 03:58:21
506,dnsmasq[3468],forwarded 3x6-.448-.vyxiZ3eQ2ehTQYrtLV195JUjkNmscGQW3E-.W/Ci4zHYqzEc/W3M8sBVSVYUDJEhqW6tSY-.USPjDRFrdjrSzZE1luj*wzHZd*Ih9RuQh3-.7Yeu6eb41YYa2QXJ32d1xHNlfirx6BziS4-.payroll_2019.xlsx.email-19.kennedy-mendoza.info to 192.168.231.254,bef4b736,forwarded <*> to <*>,"['3x6-.448-.vyxiZ3eQ2ehTQYrtLV195JUjkNmscGQW3E-.W/Ci4zHYqzEc/W3M8sBVSVYUDJEhqW6tSY-.USPjDRFrdjrSzZE1luj*wzHZd*Ih9RuQh3-.7Yeu6eb41YYa2QXJ32d1xHNlfirx6BziS4-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '192.168.231.254']",2022/01/24 03:58:21
507,dnsmasq[3468],reply 3x6-.448-.vyxiZ3eQ2ehTQYrtLV195JUjkNmscGQW3E-.W/Ci4zHYqzEc/W3M8sBVSVYUDJEhqW6tSY-.USPjDRFrdjrSzZE1luj*wzHZd*Ih9RuQh3-.7Yeu6eb41YYa2QXJ32d1xHNlfirx6BziS4-.payroll_2019.xlsx.email-19.kennedy-mendoza.info is 195.128.194.168,a1c209ec,reply <*> is <*>,"['3x6-.448-.vyxiZ3eQ2ehTQYrtLV195JUjkNmscGQW3E-.W/Ci4zHYqzEc/W3M8sBVSVYUDJEhqW6tSY-.USPjDRFrdjrSzZE1luj*wzHZd*Ih9RuQh3-.7Yeu6eb41YYa2QXJ32d1xHNlfirx6BziS4-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '195.128.194.168']",2022/01/24 03:58:21
508,dnsmasq[3468],query[AAAA] mail from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['mail', '172.19.130.4']",2022/01/24 03:58:27
509,dnsmasq[3468],cached mail is NXDOMAIN,2604aa46,cached <*> is <*>,"['mail', 'NXDOMAIN']",2022/01/24 03:58:27
510,dnsmasq[3468],query[A] 3x6-.449-.wZRFcOfQFooYTSUHwbqhOj6xOsWErGiKVj-.Q9G6KWuX9AjS*OOb0iKj12W/sffgSp/VAu-.uwQCru3VwuxYXXnt50*VdHJgdlWcwC2YTw-.JBcGD0BKHiTvbw2Dy7pFHEpB7otJhWMhkb-.payroll_2019.xlsx.email-19.kennedy-mendoza.info from 10.143.0.103,40f8343b,query[A] <*> from <*>,"['3x6-.449-.wZRFcOfQFooYTSUHwbqhOj6xOsWErGiKVj-.Q9G6KWuX9AjS*OOb0iKj12W/sffgSp/VAu-.uwQCru3VwuxYXXnt50*VdHJgdlWcwC2YTw-.JBcGD0BKHiTvbw2Dy7pFHEpB7otJhWMhkb-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '10.143.0.103']",2022/01/24 03:58:35
511,dnsmasq[3468],forwarded 3x6-.449-.wZRFcOfQFooYTSUHwbqhOj6xOsWErGiKVj-.Q9G6KWuX9AjS*OOb0iKj12W/sffgSp/VAu-.uwQCru3VwuxYXXnt50*VdHJgdlWcwC2YTw-.JBcGD0BKHiTvbw2Dy7pFHEpB7otJhWMhkb-.payroll_2019.xlsx.email-19.kennedy-mendoza.info to 192.168.231.254,bef4b736,forwarded <*> to <*>,"['3x6-.449-.wZRFcOfQFooYTSUHwbqhOj6xOsWErGiKVj-.Q9G6KWuX9AjS*OOb0iKj12W/sffgSp/VAu-.uwQCru3VwuxYXXnt50*VdHJgdlWcwC2YTw-.JBcGD0BKHiTvbw2Dy7pFHEpB7otJhWMhkb-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '192.168.231.254']",2022/01/24 03:58:35
512,dnsmasq[3468],reply 3x6-.449-.wZRFcOfQFooYTSUHwbqhOj6xOsWErGiKVj-.Q9G6KWuX9AjS*OOb0iKj12W/sffgSp/VAu-.uwQCru3VwuxYXXnt50*VdHJgdlWcwC2YTw-.JBcGD0BKHiTvbw2Dy7pFHEpB7otJhWMhkb-.payroll_2019.xlsx.email-19.kennedy-mendoza.info is 195.128.194.168,a1c209ec,reply <*> is <*>,"['3x6-.449-.wZRFcOfQFooYTSUHwbqhOj6xOsWErGiKVj-.Q9G6KWuX9AjS*OOb0iKj12W/sffgSp/VAu-.uwQCru3VwuxYXXnt50*VdHJgdlWcwC2YTw-.JBcGD0BKHiTvbw2Dy7pFHEpB7otJhWMhkb-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '195.128.194.168']",2022/01/24 03:58:35
513,dnsmasq[3468],query[PTR] 4.2.143.10.in-addr.arpa from 10.143.2.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['4.2.143.10', '10.143.2.4']",2022/01/24 03:58:44
514,dnsmasq[3468],forwarded 4.2.143.10.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['4.2.143.10.in-addr.arpa', '127.0.0.1']",2022/01/24 03:58:44
515,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:58:44
516,dnsmasq[3468],reply 10.143.2.4 is intranet.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['10.143.2.4', 'intranet.smith.russellmitchell.com']",2022/01/24 03:58:44
517,dnsmasq[3468],query[PTR] 35.0.143.10.in-addr.arpa from 10.143.2.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['35.0.143.10', '10.143.2.4']",2022/01/24 03:58:44
518,dnsmasq[3468],forwarded 35.0.143.10.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['35.0.143.10.in-addr.arpa', '127.0.0.1']",2022/01/24 03:58:44
519,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:58:44
520,dnsmasq[3468],reply 10.143.0.35 is monitoring.intranet.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['10.143.0.35', 'monitoring.intranet.smith.russellmitchell.com']",2022/01/24 03:58:44
521,dnsmasq[3468],query[PTR] 174.131.19.172.in-addr.arpa from 10.143.2.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['174.131.19.172', '10.143.2.4']",2022/01/24 03:58:44
522,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:58:44
523,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:58:44
524,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:58:44
525,dnsmasq[3468],reply 172.19.131.174 is vpn.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.smith.russellmitchell.com']",2022/01/24 03:58:44
526,dnsmasq[3468],reply 172.19.131.174 is vpn.dmz.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.dmz.smith.russellmitchell.com']",2022/01/24 03:58:44
527,dnsmasq[3468],query[A] 3x6-.450-.org5R8TkRd8ce41/xZrt44DhGUTS5acEaU-.Nxzye5skPizp0pqt1RPY*Jv8JIOHrcmrv3-.zxoFvqiHmkPpEZ52y/hfZQr4Xm0mpWV*rq-.ZQqOPnKBWYmT6q5XsmJX9GqkJi0wn5M0BI-.payroll_2019.xlsx.email-19.kennedy-mendoza.info from 10.143.0.103,40f8343b,query[A] <*> from <*>,"['3x6-.450-.org5R8TkRd8ce41/xZrt44DhGUTS5acEaU-.Nxzye5skPizp0pqt1RPY*Jv8JIOHrcmrv3-.zxoFvqiHmkPpEZ52y/hfZQr4Xm0mpWV*rq-.ZQqOPnKBWYmT6q5XsmJX9GqkJi0wn5M0BI-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '10.143.0.103']",2022/01/24 03:58:51
528,dnsmasq[3468],forwarded 3x6-.450-.org5R8TkRd8ce41/xZrt44DhGUTS5acEaU-.Nxzye5skPizp0pqt1RPY*Jv8JIOHrcmrv3-.zxoFvqiHmkPpEZ52y/hfZQr4Xm0mpWV*rq-.ZQqOPnKBWYmT6q5XsmJX9GqkJi0wn5M0BI-.payroll_2019.xlsx.email-19.kennedy-mendoza.info to 192.168.231.254,bef4b736,forwarded <*> to <*>,"['3x6-.450-.org5R8TkRd8ce41/xZrt44DhGUTS5acEaU-.Nxzye5skPizp0pqt1RPY*Jv8JIOHrcmrv3-.zxoFvqiHmkPpEZ52y/hfZQr4Xm0mpWV*rq-.ZQqOPnKBWYmT6q5XsmJX9GqkJi0wn5M0BI-.payroll_2019.xlsx.email-19.kennedy-mendoza.info', '192.168.231.254']",2022/01/24 03:58:51
