LineId,Process,Content,EventId,EventTemplate,ParameterList,Timestamp
139,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:02
140,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:02
141,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:02
142,dnsmasq[3468],reply 172.19.131.174 is vpn.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.smith.russellmitchell.com']",2022/01/24 03:57:02
143,dnsmasq[3468],reply 172.19.131.174 is vpn.dmz.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.dmz.smith.russellmitchell.com']",2022/01/24 03:57:02
144,dnsmasq[3468],query[AAAA] vpn.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:02
145,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:02
146,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:02
147,dnsmasq[3468],reply vpn.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:02
148,dnsmasq[3468],query[A] vpn.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:02
149,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:02
150,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:02
151,dnsmasq[3468],reply vpn.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:02
152,dnsmasq[3468],query[AAAA] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:02
153,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:02
154,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:02
155,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:02
156,dnsmasq[3468],query[PTR] 174.131.19.172.in-addr.arpa from 172.19.130.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['174.131.19.172', '172.19.130.4']",2022/01/24 03:57:02
157,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:02
158,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:02
159,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:02
160,dnsmasq[3468],reply 172.19.131.174 is vpn.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.smith.russellmitchell.com']",2022/01/24 03:57:02
161,dnsmasq[3468],reply 172.19.131.174 is vpn.dmz.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.dmz.smith.russellmitchell.com']",2022/01/24 03:57:02
162,dnsmasq[3468],query[A] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:02
163,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:02
164,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:02
165,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:02
166,dnsmasq[3468],query[AAAA] vpn.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:02
167,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:02
168,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:02
169,dnsmasq[3468],reply vpn.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:02
170,dnsmasq[3468],query[A] vpn.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:02
171,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:02
172,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:02
173,dnsmasq[3468],reply vpn.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:02
174,dnsmasq[3468],query[AAAA] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:02
175,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:02
176,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:02
177,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:02
178,dnsmasq[3468],query[A] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:02
179,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:02
180,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:02
181,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:02
182,dnsmasq[3468],query[PTR] 174.131.19.172.in-addr.arpa from 172.19.130.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['174.131.19.172', '172.19.130.4']",2022/01/24 03:57:03
183,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:03
184,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:03
185,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:03
186,dnsmasq[3468],reply 172.19.131.174 is vpn.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.smith.russellmitchell.com']",2022/01/24 03:57:03
187,dnsmasq[3468],reply 172.19.131.174 is vpn.dmz.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.dmz.smith.russellmitchell.com']",2022/01/24 03:57:03
188,dnsmasq[3468],query[AAAA] vpn.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:03
189,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:03
190,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:03
191,dnsmasq[3468],reply vpn.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:03
192,dnsmasq[3468],query[A] vpn.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:03
193,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:03
194,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:03
195,dnsmasq[3468],reply vpn.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:03
196,dnsmasq[3468],query[AAAA] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:03
197,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:03
198,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:03
199,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:03
200,dnsmasq[3468],query[A] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:03
201,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:03
202,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:03
203,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:03
204,dnsmasq[3468],query[PTR] 174.131.19.172.in-addr.arpa from 172.19.130.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['174.131.19.172', '172.19.130.4']",2022/01/24 03:57:04
205,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:04
206,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:04
207,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:04
208,dnsmasq[3468],reply 172.19.131.174 is vpn.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.smith.russellmitchell.com']",2022/01/24 03:57:04
209,dnsmasq[3468],reply 172.19.131.174 is vpn.dmz.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.dmz.smith.russellmitchell.com']",2022/01/24 03:57:04
210,dnsmasq[3468],query[PTR] 174.131.19.172.in-addr.arpa from 172.19.130.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['174.131.19.172', '172.19.130.4']",2022/01/24 03:57:04
211,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:04
212,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:04
213,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:04
214,dnsmasq[3468],reply 172.19.131.174 is vpn.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.smith.russellmitchell.com']",2022/01/24 03:57:04
215,dnsmasq[3468],reply 172.19.131.174 is vpn.dmz.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.dmz.smith.russellmitchell.com']",2022/01/24 03:57:04
216,dnsmasq[3468],query[AAAA] vpn.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:04
217,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:04
218,dnsmasq[3468],query[PTR] 174.131.19.172.in-addr.arpa from 172.19.130.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['174.131.19.172', '172.19.130.4']",2022/01/24 03:57:04
219,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:04
220,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:04
221,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:04
222,dnsmasq[3468],reply vpn.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:04
223,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:04
224,dnsmasq[3468],reply 172.19.131.174 is vpn.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.smith.russellmitchell.com']",2022/01/24 03:57:04
225,dnsmasq[3468],reply 172.19.131.174 is vpn.dmz.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.dmz.smith.russellmitchell.com']",2022/01/24 03:57:04
226,dnsmasq[3468],query[AAAA] vpn.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:04
227,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:04
228,dnsmasq[3468],query[A] vpn.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:04
229,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:04
230,dnsmasq[3468],query[AAAA] vpn.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:04
231,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:04
232,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:04
233,dnsmasq[3468],reply vpn.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:04
234,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:04
235,dnsmasq[3468],reply vpn.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:04
236,dnsmasq[3468],query[A] vpn.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:04
237,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:04
238,dnsmasq[3468],query[AAAA] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:04
239,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:04
240,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:04
241,dnsmasq[3468],reply vpn.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:04
242,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:04
243,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:04
244,dnsmasq[3468],query[A] vpn.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:04
245,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:04
246,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:04
247,dnsmasq[3468],reply vpn.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:04
248,dnsmasq[3468],query[AAAA] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:04
249,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:04
250,dnsmasq[3468],query[A] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:04
251,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:04
252,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:04
253,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:04
254,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:04
255,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:04
256,dnsmasq[3468],query[AAAA] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:04
257,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:04
258,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:04
259,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:04
260,dnsmasq[3468],query[A] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:04
