LineId,Type,Timestamp,pid,uid,auid,ses,msg,acct,exe,hostname,addr,terminal,res,old-auid,tty,old-ses,comm,apparmor,operation,profile,name,arch,syscall,success,exit,a0,a1,a2,a3,items,ppid,gid,euid,suid,fsuid,egid,sgid,fsgid,key,proctitle
587,USER_ACCT,2022-01-24 04:17:02,19455,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,CRED_ACQ,2022-01-24 04:17:02,19455,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,LOGIN,2022-01-24 04:17:02,19455,0,0,120,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
590,USER_START,2022-01-24 04:17:02,19455,0,0,120,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,CRED_DISP,2022-01-24 04:17:02,19455,0,0,120,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,USER_END,2022-01-24 04:17:02,19455,0,0,120,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,SERVICE_START,2022-01-24 04:34:38,1,0,4294967295,4294967295,unit=motd-news,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
594,SERVICE_STOP,2022-01-24 04:34:38,1,0,4294967295,4294967295,unit=motd-news,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
595,USER_ACCT,2022-01-24 05:17:02,22221,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,CRED_ACQ,2022-01-24 05:17:02,22221,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,LOGIN,2022-01-24 05:17:02,22221,0,0,121,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
598,USER_START,2022-01-24 05:17:02,22221,0,0,121,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,CRED_DISP,2022-01-24 05:17:02,22221,0,0,121,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,USER_END,2022-01-24 05:17:02,22221,0,0,121,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,USER_ACCT,2022-01-24 06:17:01,24903,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,CRED_ACQ,2022-01-24 06:17:01,24903,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,LOGIN,2022-01-24 06:17:01,24903,0,0,122,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
604,USER_START,2022-01-24 06:17:01,24903,0,0,122,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,CRED_DISP,2022-01-24 06:17:01,24903,0,0,122,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,USER_END,2022-01-24 06:17:01,24903,0,0,122,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,USER_ACCT,2022-01-24 06:25:01,25287,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,CRED_ACQ,2022-01-24 06:25:01,25287,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,LOGIN,2022-01-24 06:25:01,25287,0,0,123,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
610,USER_START,2022-01-24 06:25:01,25287,0,0,123,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,CRED_DISP,2022-01-24 06:25:24,25287,0,0,123,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,USER_END,2022-01-24 06:25:24,25287,0,0,123,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,SERVICE_START,2022-01-24 06:39:48,1,0,4294967295,4294967295,unit=apt-daily-upgrade,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
614,SERVICE_STOP,2022-01-24 06:39:48,1,0,4294967295,4294967295,unit=apt-daily-upgrade,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
615,USER_ACCT,2022-01-24 07:07:01,27393,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,CRED_ACQ,2022-01-24 07:07:01,27393,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,LOGIN,2022-01-24 07:07:01,27393,0,0,124,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
618,USER_START,2022-01-24 07:07:01,27393,0,0,124,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,CRED_DISP,2022-01-24 07:07:01,27393,0,0,124,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,USER_END,2022-01-24 07:07:01,27393,0,0,124,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,USER_ACCT,2022-01-24 07:17:01,27835,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,CRED_ACQ,2022-01-24 07:17:01,27835,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,LOGIN,2022-01-24 07:17:01,27835,0,0,125,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
624,USER_START,2022-01-24 07:17:01,27835,0,0,125,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,CRED_DISP,2022-01-24 07:17:01,27835,0,0,125,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,USER_END,2022-01-24 07:17:01,27835,0,0,125,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,USER_ACCT,2022-01-24 08:17:01,30527,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,CRED_ACQ,2022-01-24 08:17:01,30527,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,LOGIN,2022-01-24 08:17:01,30527,0,0,126,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
630,USER_START,2022-01-24 08:17:01,30527,0,0,126,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,CRED_DISP,2022-01-24 08:17:01,30527,0,0,126,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,USER_END,2022-01-24 08:17:01,30527,0,0,126,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,USER_ACCT,2022-01-24 09:17:01,728,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,CRED_ACQ,2022-01-24 09:17:01,728,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,LOGIN,2022-01-24 09:17:01,728,0,0,127,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
636,USER_START,2022-01-24 09:17:01,728,0,0,127,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,CRED_DISP,2022-01-24 09:17:01,728,0,0,127,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,USER_END,2022-01-24 09:17:01,728,0,0,127,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,SERVICE_START,2022-01-24 09:37:22,1,0,4294967295,4294967295,unit=apt-daily,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
640,SERVICE_STOP,2022-01-24 09:37:22,1,0,4294967295,4294967295,unit=apt-daily,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
641,USER_ACCT,2022-01-24 10:17:01,3899,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,CRED_ACQ,2022-01-24 10:17:01,3899,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,LOGIN,2022-01-24 10:17:01,3899,0,0,128,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
644,USER_START,2022-01-24 10:17:01,3899,0,0,128,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,CRED_DISP,2022-01-24 10:17:01,3899,0,0,128,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,USER_END,2022-01-24 10:17:01,3899,0,0,128,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,USER_ACCT,2022-01-24 11:17:01,6582,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,CRED_ACQ,2022-01-24 11:17:01,6582,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,LOGIN,2022-01-24 11:17:01,6582,0,0,129,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
650,USER_START,2022-01-24 11:17:01,6582,0,0,129,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,CRED_DISP,2022-01-24 11:17:01,6582,0,0,129,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,USER_END,2022-01-24 11:17:01,6582,0,0,129,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,SERVICE_START,2022-01-24 11:28:53,1,0,4294967295,4294967295,unit=systemd-tmpfiles-clean,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
654,SERVICE_STOP,2022-01-24 11:28:53,1,0,4294967295,4294967295,unit=systemd-tmpfiles-clean,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
655,USER_ACCT,2022-01-24 12:17:01,9299,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,CRED_ACQ,2022-01-24 12:17:01,9299,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,LOGIN,2022-01-24 12:17:01,9299,0,0,130,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
658,USER_START,2022-01-24 12:17:01,9299,0,0,130,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,CRED_DISP,2022-01-24 12:17:01,9299,0,0,130,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,USER_END,2022-01-24 12:17:01,9299,0,0,130,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,USER_ACCT,2022-01-24 13:17:01,11995,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,CRED_ACQ,2022-01-24 13:17:01,11995,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,LOGIN,2022-01-24 13:17:01,11995,0,0,131,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
664,USER_START,2022-01-24 13:17:01,11995,0,0,131,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,CRED_DISP,2022-01-24 13:17:01,11995,0,0,131,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,USER_END,2022-01-24 13:17:01,11995,0,0,131,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,SERVICE_START,2022-01-24 13:50:39,1,0,4294967295,4294967295,unit=put,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
668,SERVICE_STOP,2022-01-24 13:50:39,1,0,4294967295,4294967295,unit=put,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
669,USER_ACCT,2022-01-24 14:17:01,13533,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,CRED_ACQ,2022-01-24 14:17:01,13533,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,LOGIN,2022-01-24 14:17:01,13533,0,0,132,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
672,USER_START,2022-01-24 14:17:01,13533,0,0,132,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,CRED_DISP,2022-01-24 14:17:01,13533,0,0,132,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,USER_END,2022-01-24 14:17:01,13533,0,0,132,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,USER_ACCT,2022-01-24 15:17:02,13740,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,CRED_ACQ,2022-01-24 15:17:02,13740,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,LOGIN,2022-01-24 15:17:02,13740,0,0,133,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
678,USER_START,2022-01-24 15:17:02,13740,0,0,133,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,CRED_DISP,2022-01-24 15:17:02,13740,0,0,133,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,USER_END,2022-01-24 15:17:02,13740,0,0,133,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,USER_ACCT,2022-01-24 16:17:02,13947,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,CRED_ACQ,2022-01-24 16:17:02,13947,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,LOGIN,2022-01-24 16:17:02,13947,0,0,134,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
684,USER_START,2022-01-24 16:17:02,13947,0,0,134,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,CRED_DISP,2022-01-24 16:17:02,13947,0,0,134,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,USER_END,2022-01-24 16:17:02,13947,0,0,134,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,SERVICE_START,2022-01-24 17:03:40,1,0,4294967295,4294967295,unit=motd-news,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
688,SERVICE_STOP,2022-01-24 17:03:40,1,0,4294967295,4294967295,unit=motd-news,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
689,USER_ACCT,2022-01-24 17:17:02,14200,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,CRED_ACQ,2022-01-24 17:17:02,14200,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,LOGIN,2022-01-24 17:17:02,14200,0,0,135,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
692,USER_START,2022-01-24 17:17:02,14200,0,0,135,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,CRED_DISP,2022-01-24 17:17:02,14200,0,0,135,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,USER_END,2022-01-24 17:17:02,14200,0,0,135,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,USER_ACCT,2022-01-24 18:17:02,14406,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,CRED_ACQ,2022-01-24 18:17:02,14406,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,LOGIN,2022-01-24 18:17:02,14406,0,0,136,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
698,USER_START,2022-01-24 18:17:02,14406,0,0,136,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,CRED_DISP,2022-01-24 18:17:02,14406,0,0,136,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,USER_END,2022-01-24 18:17:02,14406,0,0,136,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,USER_ACCT,2022-01-24 19:17:02,14613,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,CRED_ACQ,2022-01-24 19:17:02,14613,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,LOGIN,2022-01-24 19:17:02,14613,0,0,137,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
704,USER_START,2022-01-24 19:17:02,14613,0,0,137,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,CRED_DISP,2022-01-24 19:17:02,14613,0,0,137,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,USER_END,2022-01-24 19:17:02,14613,0,0,137,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,USER_ACCT,2022-01-24 20:17:02,14822,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,CRED_ACQ,2022-01-24 20:17:02,14822,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,LOGIN,2022-01-24 20:17:02,14822,0,0,138,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
710,USER_START,2022-01-24 20:17:02,14822,0,0,138,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,CRED_DISP,2022-01-24 20:17:02,14822,0,0,138,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,USER_END,2022-01-24 20:17:02,14822,0,0,138,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,USER_ACCT,2022-01-24 21:17:02,15031,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,CRED_ACQ,2022-01-24 21:17:02,15031,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,LOGIN,2022-01-24 21:17:02,15031,0,0,139,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
716,USER_START,2022-01-24 21:17:02,15031,0,0,139,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,CRED_DISP,2022-01-24 21:17:02,15031,0,0,139,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,USER_END,2022-01-24 21:17:02,15031,0,0,139,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,USER_ACCT,2022-01-24 22:17:02,15239,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,CRED_ACQ,2022-01-24 22:17:02,15239,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,LOGIN,2022-01-24 22:17:02,15239,0,0,140,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
722,USER_START,2022-01-24 22:17:02,15239,0,0,140,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,CRED_DISP,2022-01-24 22:17:02,15239,0,0,140,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,USER_END,2022-01-24 22:17:02,15239,0,0,140,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,SERVICE_START,2022-01-24 23:16:32,1,0,4294967295,4294967295,unit=apt-daily,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
726,SERVICE_STOP,2022-01-24 23:16:32,1,0,4294967295,4294967295,unit=apt-daily,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
727,USER_ACCT,2022-01-24 23:17:02,15520,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,CRED_ACQ,2022-01-24 23:17:02,15520,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,LOGIN,2022-01-24 23:17:02,15520,0,0,141,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
730,USER_START,2022-01-24 23:17:02,15520,0,0,141,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,CRED_DISP,2022-01-24 23:17:02,15520,0,0,141,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,USER_END,2022-01-24 23:17:02,15520,0,0,141,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
