LineId,Type,Timestamp,Content,EventId,EventTemplate,ParameterList
69,SERVICE_STOP,(1642999152.618:2242),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
70,USER_ACCT,(1643000941.642:2243),"pid=28044 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28044', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
71,CRED_ACQ,(1643000941.646:2244),"pid=28044 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28044', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
72,LOGIN,(1643000941.646:2245),pid=28044 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=310 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=28044', 'ses=310']"
73,USER_START,(1643000941.650:2246),"pid=28044 uid=0 auid=0 ses=310 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28044', 'auid=0', ""ses=310 msg='op=PAM:session_open""]"
74,CRED_DISP,(1643000941.654:2247),"pid=28044 uid=0 auid=0 ses=310 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28044', 'auid=0', ""ses=310 msg='op=PAM:setcred""]"
75,USER_END,(1643000941.654:2248),"pid=28044 uid=0 auid=0 ses=310 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28044', 'auid=0', ""ses=310 msg='op=PAM:session_close""]"
76,SERVICE_START,(1643000952.629:2249),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
77,SERVICE_STOP,(1643000952.629:2250),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
78,USER_ACCT,(1643001421.668:2251),"pid=28116 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28116', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
79,CRED_ACQ,(1643001421.668:2252),"pid=28116 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28116', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
80,LOGIN,(1643001421.668:2253),pid=28116 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=311 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=28116', 'ses=311']"
81,USER_START,(1643001421.668:2254),"pid=28116 uid=0 auid=0 ses=311 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28116', 'auid=0', ""ses=311 msg='op=PAM:session_open""]"
82,CRED_DISP,(1643001421.676:2255),"pid=28116 uid=0 auid=0 ses=311 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28116', 'auid=0', ""ses=311 msg='op=PAM:setcred""]"
83,USER_END,(1643001421.680:2256),"pid=28116 uid=0 auid=0 ses=311 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28116', 'auid=0', ""ses=311 msg='op=PAM:session_close""]"
84,USER_ACCT,(1643002741.704:2257),"pid=28126 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28126', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
85,CRED_ACQ,(1643002741.704:2258),"pid=28126 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28126', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
86,LOGIN,(1643002741.704:2259),pid=28126 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=312 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=28126', 'ses=312']"
87,USER_START,(1643002741.708:2260),"pid=28126 uid=0 auid=0 ses=312 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28126', 'auid=0', ""ses=312 msg='op=PAM:session_open""]"
88,CRED_DISP,(1643002741.712:2261),"pid=28126 uid=0 auid=0 ses=312 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28126', 'auid=0', ""ses=312 msg='op=PAM:setcred""]"
89,USER_END,(1643002741.712:2262),"pid=28126 uid=0 auid=0 ses=312 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28126', 'auid=0', ""ses=312 msg='op=PAM:session_close""]"
90,SERVICE_START,(1643002752.640:2263),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
91,SERVICE_STOP,(1643002752.640:2264),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
92,USER_ACCT,(1643004541.735:2265),"pid=28199 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28199', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
93,CRED_ACQ,(1643004541.735:2266),"pid=28199 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28199', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
94,LOGIN,(1643004541.739:2267),pid=28199 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=313 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=28199', 'ses=313']"
95,USER_START,(1643004541.743:2268),"pid=28199 uid=0 auid=0 ses=313 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28199', 'auid=0', ""ses=313 msg='op=PAM:session_open""]"
96,CRED_DISP,(1643004541.747:2269),"pid=28199 uid=0 auid=0 ses=313 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28199', 'auid=0', ""ses=313 msg='op=PAM:setcred""]"
97,USER_END,(1643004541.747:2270),"pid=28199 uid=0 auid=0 ses=313 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28199', 'auid=0', ""ses=313 msg='op=PAM:session_close""]"
98,SERVICE_START,(1643004552.615:2271),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
99,SERVICE_STOP,(1643004552.615:2272),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
100,USER_ACCT,(1643005021.754:2273),"pid=28271 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28271', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
101,CRED_ACQ,(1643005021.758:2274),"pid=28271 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28271', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
102,LOGIN,(1643005021.758:2275),pid=28271 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=314 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=28271', 'ses=314']"
103,USER_START,(1643005021.758:2276),"pid=28271 uid=0 auid=0 ses=314 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28271', 'auid=0', ""ses=314 msg='op=PAM:session_open""]"
104,CRED_DISP,(1643005021.770:2277),"pid=28271 uid=0 auid=0 ses=314 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28271', 'auid=0', ""ses=314 msg='op=PAM:setcred""]"
105,USER_END,(1643005021.770:2278),"pid=28271 uid=0 auid=0 ses=314 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28271', 'auid=0', ""ses=314 msg='op=PAM:session_close""]"
106,USER_ACCT,(1643005501.788:2279),"pid=28275 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28275', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
107,CRED_ACQ,(1643005501.788:2280),"pid=28275 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28275', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
108,LOGIN,(1643005501.788:2281),pid=28275 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=315 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=28275', 'ses=315']"
109,USER_START,(1643005501.792:2282),"pid=28275 uid=0 auid=0 ses=315 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28275', 'auid=0', ""ses=315 msg='op=PAM:session_open""]"
110,CRED_DISP,(1643005507.532:2283),"pid=28275 uid=0 auid=0 ses=315 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28275', 'auid=0', ""ses=315 msg='op=PAM:setcred""]"
111,USER_END,(1643005507.536:2284),"pid=28275 uid=0 auid=0 ses=315 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28275', 'auid=0', ""ses=315 msg='op=PAM:session_close""]"
112,SERVICE_START,(1643005782.241:2285),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=apt-daily-upgrade comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=apt-daily-upgrade"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
113,SERVICE_STOP,(1643005782.241:2286),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=apt-daily-upgrade comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=apt-daily-upgrade"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
114,USER_ACCT,(1643006341.622:2287),"pid=28549 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28549', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
115,CRED_ACQ,(1643006341.626:2288),"pid=28549 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28549', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
116,LOGIN,(1643006341.626:2289),pid=28549 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=316 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=28549', 'ses=316']"
117,USER_START,(1643006341.630:2290),"pid=28549 uid=0 auid=0 ses=316 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28549', 'auid=0', ""ses=316 msg='op=PAM:session_open""]"
118,CRED_DISP,(1643006341.634:2291),"pid=28549 uid=0 auid=0 ses=316 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28549', 'auid=0', ""ses=316 msg='op=PAM:setcred""]"
119,USER_END,(1643006341.634:2292),"pid=28549 uid=0 auid=0 ses=316 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28549', 'auid=0', ""ses=316 msg='op=PAM:session_close""]"
120,SERVICE_START,(1643006352.618:2293),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
121,SERVICE_STOP,(1643006352.618:2294),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
122,USER_ACCT,(1643008021.663:2295),"pid=28621 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28621', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
123,CRED_ACQ,(1643008021.663:2296),"pid=28621 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28621', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
124,LOGIN,(1643008021.667:2297),pid=28621 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=317 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=28621', 'ses=317']"
125,USER_START,(1643008021.671:2298),"pid=28621 uid=0 auid=0 ses=317 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28621', 'auid=0', ""ses=317 msg='op=PAM:session_open""]"
126,CRED_DISP,(1643008021.675:2299),"pid=28621 uid=0 auid=0 ses=317 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28621', 'auid=0', ""ses=317 msg='op=PAM:setcred""]"
127,USER_END,(1643008021.675:2300),"pid=28621 uid=0 auid=0 ses=317 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28621', 'auid=0', ""ses=317 msg='op=PAM:session_close""]"
